order_id,customer_id,restaurant_name,cuisine_type,cost,day_of_the_week,rating,food_preparation_time (Min),delivery_time (Min)
d88add5d-5582-11ef-9c26-84a93eaf263c,d88add8c-5582-11ef-9c26-84a93eaf263c,Curry House,Mexican,57.75,Weekend,5,35,28
d88b1523-5582-11ef-9c26-84a93eaf263c,d88b1550-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,25.43,Weekday,4,38,18
d88b48bb-5582-11ef-9c26-84a93eaf263c,d88b48e1-5582-11ef-9c26-84a93eaf263c,Taco Joint,Indian,78.71,Weekday,4,42,16
d88b7f41-5582-11ef-9c26-84a93eaf263c,d88b7f81-5582-11ef-9c26-84a93eaf263c,Pizza Place,Mexican,50,Weekday,5,45,26
d88bb826-5582-11ef-9c26-84a93eaf263c,d88bb856-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Indian,17.54,Weekday,1,43,31
d88bf830-5582-11ef-9c26-84a93eaf263c,d88bf85c-5582-11ef-9c26-84a93eaf263c,Pizza Place,American,10.7,Weekday,5,28,40
d88c2a10-5582-11ef-9c26-84a93eaf263c,d88c2a43-5582-11ef-9c26-84a93eaf263c,Curry House,Mexican,84.21,Weekday,3,27,33
d88c60a1-5582-11ef-9c26-84a93eaf263c,d88c60cc-5582-11ef-9c26-84a93eaf263c,Curry House,Chinese,38.26,Weekend,4,24,37
d88c9527-5582-11ef-9c26-84a93eaf263c,d88c9551-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Italian,13.99,Weekend,5,17,20
d88cd004-5582-11ef-9c26-84a93eaf263c,d88cd046-5582-11ef-9c26-84a93eaf263c,Sushi Spot,American,59.31,Weekend,1,42,35
d88d0d45-5582-11ef-9c26-84a93eaf263c,d88d0d82-5582-11ef-9c26-84a93eaf263c,Burger Barn,Chinese,87.1,Weekday,1,36,14
d88d43e8-5582-11ef-9c26-84a93eaf263c,d88d4413-5582-11ef-9c26-84a93eaf263c,Pizza Place,Chinese,35.09,Weekday,1,22,33
d88d7674-5582-11ef-9c26-84a93eaf263c,d88d769d-5582-11ef-9c26-84a93eaf263c,Burger Barn,Indian,45.23,Weekend,3,54,15
d88da9b1-5582-11ef-9c26-84a93eaf263c,d88da9d8-5582-11ef-9c26-84a93eaf263c,Pizza Place,Chinese,15.92,Weekday,5,18,38
d88ddc00-5582-11ef-9c26-84a93eaf263c,d88ddc28-5582-11ef-9c26-84a93eaf263c,Taco Joint,Indian,43.81,Weekday,5,27,25
d88e1741-5582-11ef-9c26-84a93eaf263c,d88e1793-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Indian,13.82,Weekend,4,40,35
d88e512b-5582-11ef-9c26-84a93eaf263c,d88e5152-5582-11ef-9c26-84a93eaf263c,Burger Barn,Mexican,50.01,Weekday,4,52,14
d88e8850-5582-11ef-9c26-84a93eaf263c,d88e88a8-5582-11ef-9c26-84a93eaf263c,Pizza Place,Italian,85.88,Weekday,2,27,21
d88ec1bc-5582-11ef-9c26-84a93eaf263c,d88ec1ea-5582-11ef-9c26-84a93eaf263c,Burger Barn,Italian,15.59,Weekend,4,55,14
d88ef625-5582-11ef-9c26-84a93eaf263c,d88ef64d-5582-11ef-9c26-84a93eaf263c,Pizza Place,Mexican,62.55,Weekend,5,54,43
d88f2e3a-5582-11ef-9c26-84a93eaf263c,d88f2e67-5582-11ef-9c26-84a93eaf263c,Pizza Place,American,31.51,Weekday,1,29,23
d88f6a0a-5582-11ef-9c26-84a93eaf263c,d88f6a3c-5582-11ef-9c26-84a93eaf263c,Burger Barn,Mexican,45.38,Weekend,4,57,23
d88fa320-5582-11ef-9c26-84a93eaf263c,d88fa346-5582-11ef-9c26-84a93eaf263c,Pizza Place,Indian,95.49,Weekday,5,27,37
d88fd719-5582-11ef-9c26-84a93eaf263c,d88fd75b-5582-11ef-9c26-84a93eaf263c,Pizza Place,Italian,97.98,Weekend,5,24,21
d8900f36-5582-11ef-9c26-84a93eaf263c,d8900f5c-5582-11ef-9c26-84a93eaf263c,Pizza Place,Italian,33.2,Weekday,5,53,37
d8904699-5582-11ef-9c26-84a93eaf263c,d89046ed-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Italian,56.45,Weekday,2,33,14
d8907b74-5582-11ef-9c26-84a93eaf263c,d8907b9d-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Indian,75.67,Weekend,2,19,22
d890b36e-5582-11ef-9c26-84a93eaf263c,d890b3d7-5582-11ef-9c26-84a93eaf263c,Curry House,Indian,71.06,Weekday,2,48,26
d890e950-5582-11ef-9c26-84a93eaf263c,d890e975-5582-11ef-9c26-84a93eaf263c,Pizza Place,Chinese,44.57,Weekend,5,59,20
d8912214-5582-11ef-9c26-84a93eaf263c,d891223c-5582-11ef-9c26-84a93eaf263c,Curry House,Italian,36.82,Weekday,2,31,38
d8915b00-5582-11ef-9c26-84a93eaf263c,d8915b26-5582-11ef-9c26-84a93eaf263c,Pizza Place,Indian,95.09,Weekend,5,30,19
d8919013-5582-11ef-9c26-84a93eaf263c,d8919045-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,74.42,Weekday,5,53,41
d891caa7-5582-11ef-9c26-84a93eaf263c,d891cb07-5582-11ef-9c26-84a93eaf263c,Burger Barn,American,24.28,Weekend,3,21,17
d89208a6-5582-11ef-9c26-84a93eaf263c,d89208d2-5582-11ef-9c26-84a93eaf263c,Taco Joint,Mexican,22.15,Weekend,4,53,19
d8923cbe-5582-11ef-9c26-84a93eaf263c,d8923ce4-5582-11ef-9c26-84a93eaf263c,Taco Joint,Italian,41.21,Weekday,3,40,21
d89274d2-5582-11ef-9c26-84a93eaf263c,d89274f9-5582-11ef-9c26-84a93eaf263c,Burger Barn,Mexican,48.62,Weekday,5,43,31
d892acc2-5582-11ef-9c26-84a93eaf263c,d892ace7-5582-11ef-9c26-84a93eaf263c,Pizza Place,Mexican,12.08,Weekday,3,40,11
d892e324-5582-11ef-9c26-84a93eaf263c,d892e37d-5582-11ef-9c26-84a93eaf263c,Curry House,Indian,33.2,Weekend,5,29,33
d8931dc1-5582-11ef-9c26-84a93eaf263c,d8931df1-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,21.17,Weekend,3,15,33
d89355de-5582-11ef-9c26-84a93eaf263c,d8935605-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,45.31,Weekend,2,20,28
d8938dd7-5582-11ef-9c26-84a93eaf263c,d8938e03-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Indian,72.58,Weekday,2,46,20
d893c105-5582-11ef-9c26-84a93eaf263c,d893c12a-5582-11ef-9c26-84a93eaf263c,Curry House,Italian,71.87,Weekend,2,50,14
d893f3fe-5582-11ef-9c26-84a93eaf263c,d893f422-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,34.83,Weekend,1,50,26
d89427c2-5582-11ef-9c26-84a93eaf263c,d89427ea-5582-11ef-9c26-84a93eaf263c,Burger Barn,Indian,33.51,Weekday,2,30,42
d8945e86-5582-11ef-9c26-84a93eaf263c,d8945ecf-5582-11ef-9c26-84a93eaf263c,Taco Joint,Chinese,32.33,Weekend,2,45,26
d8949d24-5582-11ef-9c26-84a93eaf263c,d8949d52-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Chinese,47.39,Weekday,5,35,39
d894d4c0-5582-11ef-9c26-84a93eaf263c,d894d4e9-5582-11ef-9c26-84a93eaf263c,Burger Barn,Indian,56.26,Weekend,2,33,10
d895087b-5582-11ef-9c26-84a93eaf263c,d89508a1-5582-11ef-9c26-84a93eaf263c,Burger Barn,Italian,79.26,Weekend,2,28,32
d8953efb-5582-11ef-9c26-84a93eaf263c,d8953f27-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Chinese,88.13,Weekday,2,36,23
d89576c2-5582-11ef-9c26-84a93eaf263c,d89576f0-5582-11ef-9c26-84a93eaf263c,Curry House,Chinese,77.28,Weekday,5,42,19
d895aff0-5582-11ef-9c26-84a93eaf263c,d895b01b-5582-11ef-9c26-84a93eaf263c,Curry House,Indian,74.1,Weekday,4,59,13
d895ea35-5582-11ef-9c26-84a93eaf263c,d895ea92-5582-11ef-9c26-84a93eaf263c,Curry House,Chinese,77.25,Weekend,4,31,38
d8965f87-5582-11ef-9c26-84a93eaf263c,d8965fc9-5582-11ef-9c26-84a93eaf263c,Pizza Place,Mexican,69.76,Weekday,1,51,26
d8969a7a-5582-11ef-9c26-84a93eaf263c,d8969aa6-5582-11ef-9c26-84a93eaf263c,Burger Barn,Chinese,51.1,Weekend,2,56,33
d8971d3f-5582-11ef-9c26-84a93eaf263c,d8971da4-5582-11ef-9c26-84a93eaf263c,Taco Joint,Italian,50.31,Weekday,5,43,20
d8975d34-5582-11ef-9c26-84a93eaf263c,d8975d98-5582-11ef-9c26-84a93eaf263c,Taco Joint,Italian,12.63,Weekend,5,59,13
d89798d0-5582-11ef-9c26-84a93eaf263c,d897991e-5582-11ef-9c26-84a93eaf263c,Curry House,Italian,28.62,Weekend,3,57,11
d897d490-5582-11ef-9c26-84a93eaf263c,d897d4c2-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,60.69,Weekend,2,49,42
d8980a67-5582-11ef-9c26-84a93eaf263c,d8980a8f-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Indian,92.62,Weekend,1,48,22
d898b23a-5582-11ef-9c26-84a93eaf263c,d898b265-5582-11ef-9c26-84a93eaf263c,Curry House,Chinese,31.28,Weekday,2,41,18
d8995e4d-5582-11ef-9c26-84a93eaf263c,d8995e96-5582-11ef-9c26-84a93eaf263c,Curry House,Indian,89.42,Weekday,5,23,19
d8999819-5582-11ef-9c26-84a93eaf263c,d899984b-5582-11ef-9c26-84a93eaf263c,Taco Joint,American,61.77,Weekend,1,48,20
d899d0f5-5582-11ef-9c26-84a93eaf263c,d899d11c-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Indian,57.94,Weekday,4,41,43
d89a086e-5582-11ef-9c26-84a93eaf263c,d89a0895-5582-11ef-9c26-84a93eaf263c,Pizza Place,Italian,72.17,Weekday,1,34,38
d89a4338-5582-11ef-9c26-84a93eaf263c,d89a4390-5582-11ef-9c26-84a93eaf263c,Burger Barn,Mexican,72.26,Weekend,4,22,29
d89a7e3c-5582-11ef-9c26-84a93eaf263c,d89a7e6a-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Indian,93.84,Weekday,3,40,14
d89ab429-5582-11ef-9c26-84a93eaf263c,d89ab478-5582-11ef-9c26-84a93eaf263c,Pizza Place,Mexican,50.47,Weekday,2,21,38
d89ae6ca-5582-11ef-9c26-84a93eaf263c,d89ae701-5582-11ef-9c26-84a93eaf263c,Curry House,Indian,88.94,Weekend,2,34,11
d89b1f90-5582-11ef-9c26-84a93eaf263c,d89b1fe7-5582-11ef-9c26-84a93eaf263c,Burger Barn,Indian,86.43,Weekend,4,50,32
d89b56d3-5582-11ef-9c26-84a93eaf263c,d89b571d-5582-11ef-9c26-84a93eaf263c,Burger Barn,Mexican,47.84,Weekday,4,15,40
d89b89b2-5582-11ef-9c26-84a93eaf263c,d89b89dc-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Italian,15.67,Weekday,2,43,19
d89bbf70-5582-11ef-9c26-84a93eaf263c,d89bbf98-5582-11ef-9c26-84a93eaf263c,Curry House,Chinese,18.37,Weekend,1,28,19
d89bf5b6-5582-11ef-9c26-84a93eaf263c,d89bf5e5-5582-11ef-9c26-84a93eaf263c,Curry House,Mexican,37.05,Weekday,1,37,28
d89c301c-5582-11ef-9c26-84a93eaf263c,d89c3057-5582-11ef-9c26-84a93eaf263c,Pizza Place,Mexican,56.87,Weekday,2,45,19
d89c69f9-5582-11ef-9c26-84a93eaf263c,d89c6a49-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,82.04,Weekend,3,54,12
d89ca217-5582-11ef-9c26-84a93eaf263c,d89ca276-5582-11ef-9c26-84a93eaf263c,Taco Joint,Indian,17.6,Weekday,5,50,11
d89cdbc8-5582-11ef-9c26-84a93eaf263c,d89cdbf2-5582-11ef-9c26-84a93eaf263c,Taco Joint,Mexican,15.52,Weekday,3,19,20
d89d10c6-5582-11ef-9c26-84a93eaf263c,d89d110f-5582-11ef-9c26-84a93eaf263c,Pizza Place,American,10.55,Weekday,4,37,24
d89d449d-5582-11ef-9c26-84a93eaf263c,d89d44c9-5582-11ef-9c26-84a93eaf263c,Curry House,Mexican,63.89,Weekend,1,35,10
d89d7857-5582-11ef-9c26-84a93eaf263c,d89d787f-5582-11ef-9c26-84a93eaf263c,Taco Joint,Mexican,54.72,Weekday,3,21,11
d89dab51-5582-11ef-9c26-84a93eaf263c,d89dab7b-5582-11ef-9c26-84a93eaf263c,Taco Joint,American,92.42,Weekend,2,17,34
d89ddfbf-5582-11ef-9c26-84a93eaf263c,d89ddfe4-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Indian,62.32,Weekday,1,37,12
d89e14dc-5582-11ef-9c26-84a93eaf263c,d89e1505-5582-11ef-9c26-84a93eaf263c,Burger Barn,Indian,75.91,Weekday,2,27,26
d89ea384-5582-11ef-9c26-84a93eaf263c,d89ea3b2-5582-11ef-9c26-84a93eaf263c,Curry House,Italian,70.09,Weekday,2,49,42
d89edb7d-5582-11ef-9c26-84a93eaf263c,d89edbb8-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,57.16,Weekend,2,18,18
d89f146d-5582-11ef-9c26-84a93eaf263c,d89f1499-5582-11ef-9c26-84a93eaf263c,Pizza Place,Indian,20.39,Weekday,5,36,42
d89f4b4d-5582-11ef-9c26-84a93eaf263c,d89f4b73-5582-11ef-9c26-84a93eaf263c,Pizza Place,American,77.75,Weekday,2,39,37
d89f7f46-5582-11ef-9c26-84a93eaf263c,d89f7f6e-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Chinese,84.87,Weekday,4,24,13
d89fb6e9-5582-11ef-9c26-84a93eaf263c,d89fb711-5582-11ef-9c26-84a93eaf263c,Burger Barn,Italian,24.77,Weekday,5,18,24
d89fe8d9-5582-11ef-9c26-84a93eaf263c,d89fe8ff-5582-11ef-9c26-84a93eaf263c,Burger Barn,Italian,25.97,Weekday,2,44,16
d8a01b36-5582-11ef-9c26-84a93eaf263c,d8a01b5b-5582-11ef-9c26-84a93eaf263c,Pizza Place,Indian,75.45,Weekend,3,51,25
d8a04e07-5582-11ef-9c26-84a93eaf263c,d8a04e35-5582-11ef-9c26-84a93eaf263c,Taco Joint,Mexican,94.43,Weekend,4,20,33
d8a08153-5582-11ef-9c26-84a93eaf263c,d8a081be-5582-11ef-9c26-84a93eaf263c,Pizza Place,Italian,30.67,Weekend,2,23,19
d8a12b6a-5582-11ef-9c26-84a93eaf263c,d8a12bb3-5582-11ef-9c26-84a93eaf263c,Burger Barn,Chinese,93.88,Weekend,2,58,10
d8a169c1-5582-11ef-9c26-84a93eaf263c,d8a169ee-5582-11ef-9c26-84a93eaf263c,Pizza Place,Indian,34.78,Weekend,2,56,38
d8a19a14-5582-11ef-9c26-84a93eaf263c,d8a19a3f-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,14.31,Weekend,5,22,20
d8a1cc83-5582-11ef-9c26-84a93eaf263c,d8a1ccaf-5582-11ef-9c26-84a93eaf263c,Pizza Place,Chinese,96.55,Weekday,1,55,16
d8a2009f-5582-11ef-9c26-84a93eaf263c,d8a200c9-5582-11ef-9c26-84a93eaf263c,Sushi Spot,American,38.26,Weekday,3,53,10
d8a23450-5582-11ef-9c26-84a93eaf263c,d8a23482-5582-11ef-9c26-84a93eaf263c,Curry House,Chinese,37.25,Weekday,3,21,16
d8a267df-5582-11ef-9c26-84a93eaf263c,d8a26805-5582-11ef-9c26-84a93eaf263c,Curry House,American,92.76,Weekend,1,37,17
d8a29ca1-5582-11ef-9c26-84a93eaf263c,d8a29cc3-5582-11ef-9c26-84a93eaf263c,Taco Joint,Indian,40,Weekday,4,50,30
d8a2d2c3-5582-11ef-9c26-84a93eaf263c,d8a2d2e9-5582-11ef-9c26-84a93eaf263c,Taco Joint,Chinese,73.66,Weekend,5,43,28
d8a30473-5582-11ef-9c26-84a93eaf263c,d8a30499-5582-11ef-9c26-84a93eaf263c,Taco Joint,American,18.3,Weekend,4,33,12
d8a338a6-5582-11ef-9c26-84a93eaf263c,d8a338cb-5582-11ef-9c26-84a93eaf263c,Pizza Place,Italian,44.84,Weekend,5,25,36
d8a36ccd-5582-11ef-9c26-84a93eaf263c,d8a36cf2-5582-11ef-9c26-84a93eaf263c,Pizza Place,Italian,33.54,Weekday,2,41,42
d8a3a54d-5582-11ef-9c26-84a93eaf263c,d8a3a5a4-5582-11ef-9c26-84a93eaf263c,Burger Barn,American,55.89,Weekend,2,34,23
d8a3eba1-5582-11ef-9c26-84a93eaf263c,d8a3ebd1-5582-11ef-9c26-84a93eaf263c,Curry House,Mexican,89.68,Weekday,4,50,37
d8a423d0-5582-11ef-9c26-84a93eaf263c,d8a4242b-5582-11ef-9c26-84a93eaf263c,Curry House,Italian,35.9,Weekend,1,23,40
d8a4ccc8-5582-11ef-9c26-84a93eaf263c,d8a4ccfb-5582-11ef-9c26-84a93eaf263c,Burger Barn,Indian,85.2,Weekend,3,21,16
d8a50218-5582-11ef-9c26-84a93eaf263c,d8a50244-5582-11ef-9c26-84a93eaf263c,Curry House,American,91.03,Weekend,4,19,18
d8a5375a-5582-11ef-9c26-84a93eaf263c,d8a53780-5582-11ef-9c26-84a93eaf263c,Burger Barn,Indian,39.19,Weekend,3,48,19
d8a56c6b-5582-11ef-9c26-84a93eaf263c,d8a56c91-5582-11ef-9c26-84a93eaf263c,Pizza Place,Mexican,31.48,Weekday,4,55,32
d8a59ec2-5582-11ef-9c26-84a93eaf263c,d8a59eeb-5582-11ef-9c26-84a93eaf263c,Curry House,Indian,12.64,Weekend,2,23,17
d8a5d562-5582-11ef-9c26-84a93eaf263c,d8a5d5c3-5582-11ef-9c26-84a93eaf263c,Curry House,Italian,19.11,Weekday,5,15,30
d8a60d2b-5582-11ef-9c26-84a93eaf263c,d8a60e42-5582-11ef-9c26-84a93eaf263c,Burger Barn,American,51.66,Weekend,3,20,16
d8a651dd-5582-11ef-9c26-84a93eaf263c,d8a65230-5582-11ef-9c26-84a93eaf263c,Curry House,Italian,63.23,Weekend,4,33,16
d8a6892f-5582-11ef-9c26-84a93eaf263c,d8a6895c-5582-11ef-9c26-84a93eaf263c,Taco Joint,Chinese,89.08,Weekend,5,17,37
d8a6bcd8-5582-11ef-9c26-84a93eaf263c,d8a6bcff-5582-11ef-9c26-84a93eaf263c,Taco Joint,Indian,81.86,Weekend,3,50,34
d8a6f03d-5582-11ef-9c26-84a93eaf263c,d8a6f063-5582-11ef-9c26-84a93eaf263c,Pizza Place,Chinese,54.14,Weekday,3,44,28
d8a72370-5582-11ef-9c26-84a93eaf263c,d8a72394-5582-11ef-9c26-84a93eaf263c,Taco Joint,Mexican,43.13,Weekend,2,35,34
d8a759be-5582-11ef-9c26-84a93eaf263c,d8a75a31-5582-11ef-9c26-84a93eaf263c,Pizza Place,Chinese,33.93,Weekday,2,38,27
d8a78e14-5582-11ef-9c26-84a93eaf263c,d8a78e3a-5582-11ef-9c26-84a93eaf263c,Burger Barn,Italian,82.28,Weekend,5,56,33
d8a7c057-5582-11ef-9c26-84a93eaf263c,d8a7c081-5582-11ef-9c26-84a93eaf263c,Curry House,Mexican,89.37,Weekday,5,40,15
d8a7f6b8-5582-11ef-9c26-84a93eaf263c,d8a7f6df-5582-11ef-9c26-84a93eaf263c,Pizza Place,American,72.26,Weekday,2,57,41
d8a82ad2-5582-11ef-9c26-84a93eaf263c,d8a82afd-5582-11ef-9c26-84a93eaf263c,Taco Joint,Mexican,70.64,Weekday,3,36,35
d8a86084-5582-11ef-9c26-84a93eaf263c,d8a860b1-5582-11ef-9c26-84a93eaf263c,Pizza Place,Mexican,15.24,Weekday,3,15,30
d8a8a0d1-5582-11ef-9c26-84a93eaf263c,d8a8a113-5582-11ef-9c26-84a93eaf263c,Burger Barn,American,40.45,Weekday,1,26,32
d8a8e044-5582-11ef-9c26-84a93eaf263c,d8a8e072-5582-11ef-9c26-84a93eaf263c,Curry House,Indian,23.75,Weekday,3,49,27
d8a91908-5582-11ef-9c26-84a93eaf263c,d8a91932-5582-11ef-9c26-84a93eaf263c,Pizza Place,Italian,12.55,Weekend,3,19,36
d8a95674-5582-11ef-9c26-84a93eaf263c,d8a956a1-5582-11ef-9c26-84a93eaf263c,Curry House,Chinese,58.31,Weekday,4,35,11
d8a990a8-5582-11ef-9c26-84a93eaf263c,d8a99102-5582-11ef-9c26-84a93eaf263c,Burger Barn,Indian,34.16,Weekday,5,18,35
d8a9cb60-5582-11ef-9c26-84a93eaf263c,d8a9cbb4-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,13.32,Weekday,3,34,34
d8a9ff4f-5582-11ef-9c26-84a93eaf263c,d8a9ff7a-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Chinese,60.49,Weekend,1,42,35
d8aa2d4f-5582-11ef-9c26-84a93eaf263c,d8aa2d7b-5582-11ef-9c26-84a93eaf263c,Burger Barn,American,28.92,Weekday,3,25,24
d8aa60b4-5582-11ef-9c26-84a93eaf263c,d8aa60d9-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Indian,50.17,Weekend,2,39,33
d8aa9365-5582-11ef-9c26-84a93eaf263c,d8aa938d-5582-11ef-9c26-84a93eaf263c,Taco Joint,Mexican,52.67,Weekday,1,40,19
d8aac53f-5582-11ef-9c26-84a93eaf263c,d8aac566-5582-11ef-9c26-84a93eaf263c,Taco Joint,Mexican,60.85,Weekend,2,36,33
d8aaf8ad-5582-11ef-9c26-84a93eaf263c,d8aaf8d8-5582-11ef-9c26-84a93eaf263c,Burger Barn,Indian,29.1,Weekday,4,47,26
d8ab2f3b-5582-11ef-9c26-84a93eaf263c,d8ab2f7d-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Indian,42.08,Weekday,5,52,17
d8ab6ccf-5582-11ef-9c26-84a93eaf263c,d8ab6d36-5582-11ef-9c26-84a93eaf263c,Curry House,Chinese,69.83,Weekday,2,36,19
d8abaaf0-5582-11ef-9c26-84a93eaf263c,d8abab1c-5582-11ef-9c26-84a93eaf263c,Burger Barn,Mexican,24.34,Weekday,4,29,24
d8abde9c-5582-11ef-9c26-84a93eaf263c,d8abdec5-5582-11ef-9c26-84a93eaf263c,Pizza Place,Indian,78.47,Weekday,1,37,40
d8ac1521-5582-11ef-9c26-84a93eaf263c,d8ac1552-5582-11ef-9c26-84a93eaf263c,Burger Barn,American,50.2,Weekend,3,22,22
d8ac4be1-5582-11ef-9c26-84a93eaf263c,d8ac4c0b-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Indian,43.97,Weekend,2,32,37
d8ac80a9-5582-11ef-9c26-84a93eaf263c,d8ac80d5-5582-11ef-9c26-84a93eaf263c,Taco Joint,Indian,93.05,Weekday,4,48,27
d8acb473-5582-11ef-9c26-84a93eaf263c,d8acb4bf-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Italian,71.29,Weekend,5,47,37
d8acead2-5582-11ef-9c26-84a93eaf263c,d8aceb0d-5582-11ef-9c26-84a93eaf263c,Taco Joint,Indian,94.62,Weekday,1,59,42
d8ad2241-5582-11ef-9c26-84a93eaf263c,d8ad2268-5582-11ef-9c26-84a93eaf263c,Taco Joint,Indian,82.55,Weekday,2,26,28
d8ad5ab3-5582-11ef-9c26-84a93eaf263c,d8ad5ae0-5582-11ef-9c26-84a93eaf263c,Burger Barn,American,53.55,Weekend,2,31,14
d8ad9638-5582-11ef-9c26-84a93eaf263c,d8ad965e-5582-11ef-9c26-84a93eaf263c,Curry House,Chinese,20.72,Weekend,2,15,11
d8add036-5582-11ef-9c26-84a93eaf263c,d8add073-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Italian,16.06,Weekend,5,53,35
d8ae09cf-5582-11ef-9c26-84a93eaf263c,d8ae09f9-5582-11ef-9c26-84a93eaf263c,Pizza Place,American,52.28,Weekend,5,24,29
d8ae40cb-5582-11ef-9c26-84a93eaf263c,d8ae40f7-5582-11ef-9c26-84a93eaf263c,Pizza Place,Italian,13.01,Weekend,2,44,27
d8aee9cf-5582-11ef-9c26-84a93eaf263c,d8aeea0e-5582-11ef-9c26-84a93eaf263c,Curry House,Italian,14.19,Weekend,1,31,20
d8af918b-5582-11ef-9c26-84a93eaf263c,d8af91e1-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,96.88,Weekday,2,30,33
d8afd141-5582-11ef-9c26-84a93eaf263c,d8afd1ad-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,31.33,Weekday,3,59,19
d8b01348-5582-11ef-9c26-84a93eaf263c,d8b01368-5582-11ef-9c26-84a93eaf263c,Sushi Spot,American,92.67,Weekend,2,37,34
d8b099c7-5582-11ef-9c26-84a93eaf263c,d8b099ef-5582-11ef-9c26-84a93eaf263c,Pizza Place,American,71.9,Weekend,5,20,33
d8b0da36-5582-11ef-9c26-84a93eaf263c,d8b0da55-5582-11ef-9c26-84a93eaf263c,Pizza Place,Italian,97.99,Weekend,3,52,32
d8b1178b-5582-11ef-9c26-84a93eaf263c,d8b117ae-5582-11ef-9c26-84a93eaf263c,Taco Joint,American,80.99,Weekend,2,44,28
d8b15251-5582-11ef-9c26-84a93eaf263c,d8b1526f-5582-11ef-9c26-84a93eaf263c,Taco Joint,Mexican,40.63,Weekend,4,26,15
d8b18d21-5582-11ef-9c26-84a93eaf263c,d8b18d3f-5582-11ef-9c26-84a93eaf263c,Pizza Place,Indian,80.93,Weekday,5,16,21
d8b1d01b-5582-11ef-9c26-84a93eaf263c,d8b1d038-5582-11ef-9c26-84a93eaf263c,Curry House,Chinese,97.95,Weekday,4,45,31
d8b2077e-5582-11ef-9c26-84a93eaf263c,d8b207ae-5582-11ef-9c26-84a93eaf263c,Pizza Place,Chinese,64.95,Weekday,2,21,10
d8b24638-5582-11ef-9c26-84a93eaf263c,d8b24656-5582-11ef-9c26-84a93eaf263c,Taco Joint,Chinese,50.27,Weekday,3,23,29
d8b28033-5582-11ef-9c26-84a93eaf263c,d8b28077-5582-11ef-9c26-84a93eaf263c,Pizza Place,Chinese,80.99,Weekday,2,34,10
d8b2c125-5582-11ef-9c26-84a93eaf263c,d8b2c16a-5582-11ef-9c26-84a93eaf263c,Burger Barn,Italian,67.7,Weekday,5,48,15
d8b30e1b-5582-11ef-9c26-84a93eaf263c,d8b30e65-5582-11ef-9c26-84a93eaf263c,Curry House,Indian,79.36,Weekday,2,28,37
d8b39a9b-5582-11ef-9c26-84a93eaf263c,d8b39ae8-5582-11ef-9c26-84a93eaf263c,Burger Barn,Indian,40.83,Weekday,5,40,43
d8b3f943-5582-11ef-9c26-84a93eaf263c,d8b3f994-5582-11ef-9c26-84a93eaf263c,Pizza Place,Indian,24.92,Weekday,3,44,30
d8b44e11-5582-11ef-9c26-84a93eaf263c,d8b44e66-5582-11ef-9c26-84a93eaf263c,Burger Barn,Mexican,84.44,Weekday,4,43,40
d8b4a262-5582-11ef-9c26-84a93eaf263c,d8b4a2ba-5582-11ef-9c26-84a93eaf263c,Curry House,Mexican,35.47,Weekday,1,22,22
d8b4f4a1-5582-11ef-9c26-84a93eaf263c,d8b4f4ef-5582-11ef-9c26-84a93eaf263c,Sushi Spot,Mexican,14.4,Weekday,5,58,22
d8b547ab-5582-11ef-9c26-84a93eaf263c,d8b547fa-5582-11ef-9c26-84a93eaf263c,Burger Barn,Indian,49.66,Weekend,2,34,24
